jobID,Real,Guess,Calc,pFound,len
48475,22.0,12.64,55.0,0.79,14
58420,33.0,38.84,25.0,1.0,6
53978,64.0,0.0,47.0,0.78,40
58469,13.0,6.16,22.0,0.67,9
58491,31.5,49.1,40.0,0.74,104
58503,9.0,1.68,22.0,0.93,14
31122,20.0,36.68,13.8,0.92,37
58597,50.5,68.13,21.0,0.86,35
58642,10.0,0.0,10.0,0.83,12
58682,20.5,2.46,60.0,0.5,4
43704,20.5,53.43,65.0,0.85,26
48417,3.0,5.79,2.5,1.0,10
58760,55.0,21.61,27.0,0.85,33
58782,30.5,2.39,20.5,0.83,6
48157,2.0,0.0,2.0,0.62,8
58846,14.5,5.11,25.0,0.94,53
51371,17.0,2.89,10.0,0.62,8
58920,9.0,63.13,14.0,0.92,36
58992,53.0,0.0,13.5,0.9,29
58993,6.0,3.85,6.0,0.0,2
59008,68.5,65.95,29.5,0.92,84
48020,4.0,7.04,6.0,0.6,10
58241,73.5,73.79,52.0,1.0,67
51482,63.5,51.87,48.5,0.86,36
59088,2.0,3.1,2.0,0.33,3
59164,29.0,37.92,45.0,0.96,51
30580,24.5,31.77,28.5,1.0,13
58938,4.0,2.87,5.0,0.5,2
46242,28.5,78.23,33.74,0.8,55
56880,1.0,0.67,34.5,1.0,11
59244,33.0,8.96,10.0,0.72,18
59286,62.0,77.8,104.0,0.97,96
31157,9.0,14.51,19.0,0.89,19
48855,38.5,12.25,1.0,0.84,19
59319,2.0,0.0,6.0,0.5,6
48812,22.0,4.0,46.17,0.76,21
59392,23.0,0.0,62.0,0.89,27
59421,9.5,5.85,5.0,1.0,18
59503,30.0,43.22,27.0,0.97,40
59516,2.0,3.85,3.0,0.0,3
54005,48.0,0.0,28.5,0.9,30
59548,5.0,6.23,10.0,1.0,4
59606,8.0,23.63,23.0,0.94,31
59614,11.5,4.38,10.0,1.0,7
28064,740.5,150.82,270.0,0.73,230
59653,30.5,24.26,1.0,1.0,2
58489,16.0,7.48,75.0,0.86,59
59683,227.5,206.6,31.5,0.96,114
40876,30.5,1.18,30.5,0.9,41
59735,22.0,0.0,22.5,0.67,24
59742,9.0,11.75,13.5,0.56,9
59744,4.0,3.85,22.0,0.0,2
59750,10.5,13.53,8.5,0.63,19
44638,54.0,56.64,39.0,0.93,68
59772,11.0,25.05,73.65,1.0,21
59798,10.0,17.87,9.0,1.0,16
59799,184.0,165.25,102.0,0.93,228
59812,2.5,0.0,1.0,0.83,12
44548,271.5,113.88,134.5,0.87,70
59832,29.0,3.85,20.0,0.0,1
59859,46.8,0.0,50.0,0.73,11
43181,29.0,0.0,22.46,0.88,48
59875,66.5,4.01,1.0,0.71,17
59877,3.5,6.37,46.15,0.83,12
45083,14.5,120.17,208.0,0.88,24
59878,1.0,0.0,15.59,0.5,2
59904,28.0,56.28,30.0,1.0,42
59981,8.5,8.5,7.5,1.0,15
60055,4.0,3.85,3.0,0.0,2
47460,4.0,9.56,3.0,0.86,22
43955,37.0,48.99,19.5,0.88,26
34227,21.0,12.59,220.0,1.0,12
60201,4.0,4.37,4.0,1.0,2
47858,17.0,12.11,49.0,1.0,17
47737,4.0,9.66,25.5,1.0,4
38573,36.0,0.0,48.0,0.98,47
13434,94.5,124.83,80.65,0.87,61
55897,55.5,0.0,33.0,0.83,46
60374,7.5,8.24,8.0,0.56,16
28254,122.0,58.34,100.0,1.0,3
60383,3.0,1.36,20.0,0.57,7
60447,231.5,19.86,70.0,0.85,39
44823,41.0,72.71,25.0,0.88,41
55451,9.0,10.96,9.0,0.95,19
39068,66.5,47.25,149.3,0.85,20
60470,8.0,3.22,6.0,1.0,6
60478,29.5,43.33,53.0,0.95,74
46276,258.5,47.65,56.0,0.76,91
60569,3.5,5.56,2.0,0.83,6
45745,170.0,51.45,103.0,0.85,142
60616,8.0,14.71,8.0,0.79,14
60622,2.0,3.28,266.62,0.17,6
37417,26.5,15.1,21.0,0.56,9
60661,95.5,131.58,22.0,0.92,75
60663,2.5,3.3,15.0,0.71,7
60706,15.5,15.45,42.0,1.0,17
45349,104.5,45.49,25.0,0.53,88
60726,24.0,0.0,3.0,0.86,74
60793,8.0,0.0,45.0,0.78,9
60804,2.0,1.27,15.0,1.0,6
48645,112.5,77.8,93.0,0.63,30
46650,18.0,13.82,11.5,1.0,27
60786,125.5,50.86,42.0,0.87,132
39357,4.0,5.89,35.0,0.56,9
60936,4.0,0.0,3.0,0.38,8
45292,29.0,16.48,16.0,0.91,23
60989,7.5,12.4,30.0,0.93,14
49468,138.5,69.92,31.0,0.76,135
46286,13.0,7.23,69.5,0.8,5
16492,263.0,0.0,331.5,0.27,26
61072,3.5,0.9,2.0,0.5,2
53277,4.0,4.72,5.0,0.33,3
61093,3.0,7.56,6.0,0.6,5
47656,39.0,52.68,22.0,0.95,60
60252,29.5,17.17,15.0,0.95,37
61139,210.0,0.0,106.0,0.33,94
48987,37.5,40.62,203.8,1.0,21
50003,50.5,0.0,61.5,0.94,50
61177,6.0,6.15,3.0,0.71,7
44596,2.0,0.49,2.5,1.0,8
48371,185.5,46.55,46.0,0.83,70
45394,20.0,12.29,5.0,0.75,51
61281,12.0,1.3,6.0,0.75,28
61306,7.5,3.0,5.0,0.89,18
61325,25.0,41.36,30.0,0.96,68
46843,86.5,141.27,27.0,0.77,120
61402,47.0,34.87,114.0,0.77,83
61427,179.5,179.35,180.0,1.0,47
26268,8.5,3.85,20.5,0.0,1
26184,510.5,32.8,886.0,0.85,74
61487,53.0,5.05,94.0,0.79,43
61505,11.0,12.23,51.0,1.0,43
61509,3.5,1.88,9.5,0.78,9
61551,6.0,8.06,3.5,0.67,9
59690,16.0,10.58,39.0,0.36,14
61577,4.0,5.52,9.0,0.5,8
61622,52.5,0.0,35.0,0.9,29
61639,1.0,3.85,3.5,0.0,1
44927,6.5,7.01,7.5,0.44,9
47005,7.5,12.73,9.0,0.57,7
61723,10.0,7.84,11.04,0.84,19
61740,2.0,0.0,15.0,0.5,2
61765,11.0,5.48,34.0,0.65,20
61779,6.0,9.46,2.5,0.6,5
61840,4.0,2.83,3.0,1.0,3
46959,22.0,22.43,20.0,1.0,28
61867,105.3,94.39,158.5,0.87,23
61927,33.5,0.0,20.0,0.95,40
61961,7.5,0.0,63.0,0.42,24
47407,16.0,15.38,50.0,1.0,11
8236,3.0,63.58,94.5,0.92,13
62056,34.5,35.82,20.92,1.0,37
44768,374.0,282.05,626.5,0.78,267
62155,12.0,3.85,10.0,0.0,2
45983,6.0,5.84,17.0,0.67,6
62164,57.0,44.27,26.0,0.86,51
62200,4.5,3.15,5.0,1.0,10
61454,40.5,0.0,2.0,0.89,53
62283,30.0,27.64,80.0,1.0,46
62336,1.5,6.04,2.5,0.67,3
62349,5.0,6.77,7.5,1.0,8
62351,24.5,3.85,5.0,0.0,1
62486,9.0,7.58,165.0,1.0,36
56196,57.5,39.84,41.0,0.92,86
61613,10.0,0.0,1.5,0.86,7
62034,2.5,2.01,1.0,1.0,1
62573,14.0,29.52,6.0,0.67,12
62580,4.5,17.81,3.0,0.83,18
62655,2.5,0.3,3.0,1.0,2
62727,3.0,2.36,3.0,1.0,7
62765,7.5,3.85,20.0,0.0,2
62795,6.5,0.0,6.0,0.58,12
62810,55.0,3.93,13.5,0.9,30
62710,3.5,8.39,2.0,1.0,4
62813,19.5,8.36,7.5,0.38,32
62854,4.0,0.43,2.0,0.4,5
62873,45.0,109.38,1.0,0.93,68
62887,64.0,18.95,8.5,0.83,24
34571,54.5,41.32,69.0,0.89,36
62897,1.5,5.26,2.0,0.8,5
62976,4.0,0.43,3.0,1.0,2
61856,3.0,5.03,6.0,1.0,8
63033,14.5,4.09,18.0,0.5,4
63074,19.0,0.0,15.0,0.9,20
49129,23.0,31.91,37.5,0.87,62
63165,10.0,5.61,5.0,0.67,6
30958,41.5,67.97,48.0,0.88,98
63208,12.5,12.83,35.0,1.0,15
45432,1.5,3.85,1.5,0.0,1
63309,3.5,3.6,3.0,1.0,4
63337,39.5,38.45,54.0,0.77,35
63339,25.0,0.0,28.0,0.85,34
63392,18.0,0.0,16.0,0.56,9
63432,10.0,0.0,6.5,0.84,31
63440,4.0,5.0,4.0,0.6,5
63616,1.5,2.01,1.5,1.0,1
48272,8.0,6.24,40.0,0.2,5
61959,27.5,27.39,37.0,0.67,33
63751,32.0,40.87,32.69,0.69,55
63752,29.0,0.0,15.3,0.55,38
63757,3.0,2.17,1.5,1.0,1
63842,49.5,30.52,61.5,0.98,43
61312,27.5,13.19,12.0,1.0,14
63873,11.0,5.78,8.0,0.57,7
63880,8.0,0.43,3.0,0.5,4
63886,11.0,15.03,8.0,1.0,20
63942,12.0,3.67,11.0,1.0,1
63944,67.0,55.28,19.0,0.57,21
63946,9.0,0.0,5.0,0.75,8
62532,51.5,11.0,45.0,0.96,113
63948,14.0,0.0,15.0,0.67,30
30336,24.5,62.76,26.0,0.92,66
38741,123.5,27.64,100.0,0.8,20
64053,17.0,25.96,3.0,0.91,22
64073,29.0,24.62,41.0,0.93,68
64106,53.0,0.0,44.0,0.84,55
64201,38.5,12.55,47.0,1.0,6
64205,2.0,1.88,1.0,0.5,2
64209,49.5,49.76,144.15,1.0,29
64234,25.5,52.81,22.5,0.88,33
49208,725.05,0.0,629.83,0.48,31
62829,16.5,16.5,15.0,1.0,10
64311,4.0,0.0,6.5,0.45,11
64328,5.0,3.08,3.0,1.0,6
63771,6.0,0.0,2.0,0.67,3
64369,29.0,77.6,45.0,0.87,86
64439,11.5,18.04,4.0,0.95,21
49224,13.0,15.44,11.0,1.0,3
64510,5.0,11.37,6.0,0.75,4
64548,9.5,18.84,7.0,0.92,26
64589,12.5,0.89,10.0,0.73,15
64641,106.0,3.85,50.0,0.0,1
64656,9.0,1.88,6.0,0.5,6
47681,185.0,0.0,35.0,0.75,53
39702,8.5,3.68,3.0,0.57,7
64783,30.5,67.18,16.0,0.9,40
49260,14.5,23.81,16.32,0.76,33
50369,38.0,0.0,30.0,0.77,22
49264,18.5,20.8,25.0,0.94,16
12577,17.5,27.48,11.5,0.86,28
64950,7.5,5.31,7.5,0.33,3
64954,8.0,11.69,5.0,0.93,14
46955,39.5,53.02,6.0,0.93,28
58096,39.5,53.95,8.0,0.85,54
27243,6.0,6.0,7.5,1.0,5
65033,3.0,0.0,0.05,0.88,8
65038,10.5,5.5,9.0,0.93,15
49289,28.0,4.66,20.5,0.86,21
65230,11.0,44.95,20.0,0.78,27
46624,499.5,993.32,384.0,0.67,175
65243,2.5,2.5,4.0,1.0,5
65252,62.0,63.12,73.0,1.0,102
65255,5.0,1.96,3.0,0.33,3
65441,6.0,16.73,33.0,0.5,6
65464,7.0,4.72,5.0,0.62,8
61222,297.25,52.97,347.0,0.88,40
65522,9.0,3.8,29.5,1.0,12
64121,31.5,7.99,24.0,0.9,59
65525,7.0,6.97,7.5,1.0,10
65529,1.5,2.26,35.0,1.0,1
49323,2.5,3.35,2.5,0.5,2
65569,9.0,0.0,8.0,0.67,12
60178,61.5,47.5,15.0,0.79,68
65304,5.0,3.72,3.0,1.0,4
65589,2.0,10.16,1.15,0.33,3
65593,5.0,8.83,4.0,0.79,14
65596,10.0,3.85,8.0,0.0,3
65640,3.0,2.2,2.5,0.64,14
65653,6.0,9.69,13.0,1.0,2
65685,86.5,20.0,113.0,0.93,44
65688,197.5,7.09,25.0,0.2,10
65738,0.5,3.85,3.0,0.0,1
64410,15.0,13.85,8.0,1.0,19
65799,26.0,50.21,96.0,0.97,33
65825,11.0,3.85,11.0,0.0,4
65851,1.0,14.43,7.5,0.89,18
65909,9.0,8.61,7.0,0.87,30
65943,6.5,4.79,7.5,0.33,3
66015,17.5,11.98,2.0,0.96,24
66037,54.5,12.07,50.0,1.0,1
66039,10.0,0.0,10.0,0.44,16
66052,3.0,4.09,3.0,0.5,8
66064,10.0,3.85,9.0,0.0,3
66069,15.5,14.76,70.0,1.0,55
66120,71.0,46.54,81.65,0.86,110
66200,8.0,17.25,3.0,0.67,18
66203,48.0,26.37,50.0,0.83,58
66229,7.0,6.98,3.0,1.0,13
65128,49.5,24.08,25.0,0.92,90
66324,3.5,2.0,4.0,1.0,11
66336,26.5,9.12,19.0,0.88,52
64491,15.0,2.1,12.0,1.0,7
66421,5.5,4.78,4.0,1.0,14
66439,2.0,4.85,3.0,0.83,6
66474,8.0,2.02,4.0,0.88,16
66497,31.5,12.49,14.0,0.45,11
65797,10.0,2.87,8.0,0.33,3
66651,20.0,31.37,13.0,0.89,35
66666,7.0,0.08,26.0,0.6,5
66675,31.5,38.81,25.0,1.0,42
66280,6.0,4.82,3.0,0.71,7
66733,5.0,2.54,7.5,0.17,6
66770,142.5,46.92,92.0,0.91,147
62469,7.5,19.29,50.5,1.0,11
49431,12.5,6.15,8.0,0.93,14
66861,7.0,6.41,4.0,0.94,18
66866,1.0,4.09,2.0,1.0,1
66911,4.0,0.0,3.4,0.9,21
66946,11.0,0.0,2.5,0.44,9
66951,43.0,46.08,50.0,1.0,42
66977,12.0,10.96,6.0,0.92,25
66988,36.5,31.96,25.84,0.82,33
67042,11.5,4.53,10.5,0.83,6
64188,12.0,16.06,9.0,0.76,33
49452,5.5,19.61,7.5,0.77,13
67117,110.0,35.02,91.5,0.96,74
67162,1.0,3.85,4.0,0.0,1
66465,41.5,10.35,32.0,0.82,38
67354,28.0,28.47,15.0,1.0,59
67371,5.0,4.75,24.0,1.0,8
67377,12.0,3.95,15.0,0.5,4
67396,3.0,0.0,1.5,0.67,6
67637,6.5,1.42,4.0,0.67,12
67649,25.5,41.47,30.0,0.92,48
61154,72.5,80.83,2.0,1.0,11
67418,9.0,0.0,4.0,0.8,15
67737,2.0,2.1,2.0,1.0,2
22441,101.5,210.05,61.65,0.94,67
47228,45.0,35.85,45.0,0.82,57
67967,19.0,0.0,20.0,0.87,38
32594,5.0,3.32,3.0,1.0,7
68003,1.5,3.85,7.5,0.0,1
49543,3.5,0.0,2.5,0.83,6
68118,13.0,0.0,162.0,0.88,26
68119,6.5,7.44,156.0,0.86,22
68121,4.0,18.17,1.0,0.44,9
53783,284.5,144.23,163.0,0.83,107
68148,2.0,1.95,4.1,1.0,2
39194,207.0,349.32,20.0,0.88,235
68298,5.0,7.17,21.0,0.33,6
49559,46.0,409.6,74.0,0.52,46
48284,13.0,0.0,20.0,0.62,8
68401,37.5,60.92,30.0,0.96,55
68419,77.0,437.85,92.0,0.38,13
68433,3.0,5.0,1.1,0.38,8
68455,3.5,0.0,1.0,0.29,14
68460,3.5,3.85,2.0,0.0,1
67566,4.5,3.85,3.0,0.0,4
37925,1.5,3.78,52.0,1.0,2
56917,13.5,33.08,7.5,0.86,22
68494,7.0,1.0,5.5,0.5,8
68616,120.5,173.91,127.5,0.7,61
68647,2.0,2.29,4.0,0.71,7
49594,51.0,32.5,40.0,0.98,47
68602,15.5,15.36,7.5,1.0,21
48189,20.5,6.82,17.0,0.94,31
68861,2.0,17.73,5.14,0.29,7
68884,119.0,156.96,300.0,0.79,19
68896,1.0,3.85,0.6,0.0,4
68944,45.0,30.96,225.0,0.55,20
65973,8.5,2.04,5.0,0.83,12
43358,2.5,3.35,15.0,1.0,17
62346,7.5,8.03,1.0,1.0,8
67962,15.5,155.68,7.5,0.5,2
68189,8.0,9.57,5.0,0.93,28
68072,5.5,5.57,2.5,1.0,18
69039,2.0,3.85,12.0,0.0,2
47405,162.5,188.32,30.0,0.87,121
69104,1.0,2.35,1.0,0.25,4
38498,16.5,3.85,66.0,0.0,2
46396,2.0,2.81,3.0,0.75,8
69278,8.0,4.46,3.0,0.5,8
69311,1.0,2.01,1.0,0.45,11
47143,18.5,8.14,14.0,0.92,25
69417,13.5,5.04,10.0,1.0,3
69463,1.0,12.98,6.0,0.64,14
69466,69.0,0.86,146.0,0.91,45
43353,30.0,0.0,27.0,0.84,45
27393,44.0,67.28,40.0,0.88,78
69655,36.5,6.23,35.0,0.82,28
49667,15.5,0.0,15.0,0.57,21
69698,28.5,8.2,30.0,0.88,24
69746,42.5,5.88,24.0,1.0,1
69753,15.0,19.47,12.0,1.0,4
49677,23.0,13.45,55.0,1.0,30
69856,10.0,12.09,5.0,0.91,23
69887,62.5,40.01,60.0,1.0,8
69968,20.0,12.43,35.5,1.0,7
49701,20.0,3.6,53.0,0.77,26
70103,12.5,12.2,7.5,0.73,22
70198,17.5,17.76,15.0,1.0,12
70212,13.0,7.04,6.0,1.0,11
41469,1265.5,0.0,1123.5,0.58,181
48204,1.0,2.43,1.0,0.57,7
70319,7.0,5.47,2.5,1.0,7
70377,37.5,23.78,34.22,0.92,24
70407,2.0,8.96,3.0,0.75,4
70421,5.0,3.85,5.0,0.0,3
70434,3.0,8.41,2.05,0.5,2
70436,4.5,14.31,8.25,0.8,5
70499,79.5,89.78,50.0,0.7,61
70527,12.0,4.14,7.54,0.43,7
48971,2.0,5.12,7.5,0.67,3
47651,5.0,2.35,4.0,0.7,20
70543,20.0,1.01,3.25,0.2,5
70574,1.5,0.0,2.0,1.0,1
49746,23.5,11.37,23.0,0.57,7
70621,62.0,0.0,40.0,0.79,71
70646,25.5,48.15,56.0,0.75,44
70690,10.0,7.32,285.0,1.0,14
70666,19.0,50.16,0.75,0.64,11
70737,24.5,10.13,2.0,0.61,18
70742,22.0,30.27,17.74,0.96,55
69339,13.0,5.45,1.0,0.22,9
70784,15.0,3.85,34.0,0.0,1
49763,20.5,0.0,15.0,0.81,32
70795,329.5,0.0,240.0,0.78,117
70842,11.0,18.84,10.0,0.75,16
70883,2.5,0.0,2.5,0.67,6
17678,1.0,3.85,4.0,0.0,2
54942,20.0,0.0,14.0,0.8,44
70937,123.0,43.84,50.0,0.72,57
70980,3.0,12.15,0.75,0.56,9
70989,68.5,82.06,25.0,0.78,81
71050,5.5,3.95,1.0,0.17,6
71084,54.0,56.41,15.0,0.93,41
71098,3.0,11.03,2.5,0.45,11
71168,5.5,0.0,1.5,0.57,7
71172,19.0,8.65,39.5,0.86,7
71224,1.0,0.93,1.0,1.0,3
71243,7.0,3.85,2.0,0.0,1
68678,11.0,11.22,7.5,1.0,21
71280,1.0,3.85,3.0,0.0,4
71314,4.0,10.24,0.25,0.2,5
71378,3.0,22.01,3.0,0.5,4
71379,5.5,3.85,3.85,0.0,3
71409,14.0,3.85,3.9,0.0,1
71435,18.0,18.88,10.0,0.95,44
71438,12.0,11.99,15.0,1.0,10
71439,12.0,3.56,8.0,0.84,32
71501,368.0,74.65,390.0,0.74,220
71519,7.5,3.85,5.65,0.0,3
71557,2.0,9.59,2.75,0.1,30
46855,3.0,3.85,3.0,0.0,4
71584,4.0,17.73,1.0,1.0,2
71628,4.5,1.3,3.0,0.78,9
71644,31.0,25.45,22.58,0.73,51
71699,14.0,7.91,10.0,0.43,7
71708,19.0,0.0,15.0,0.88,25
71712,8.0,0.0,5.5,0.9,21
71742,2.0,3.85,5.0,0.0,1
71746,6.5,3.31,6.0,0.33,6
71796,9.0,17.34,9.0,1.0,13
71830,3.5,1.34,3.0,1.0,4
71870,14.0,3.04,30.0,0.84,19
71873,7.0,0.0,15.0,0.67,6
71874,21.5,0.0,70.0,0.77,30
71917,3.0,4.14,5.74,0.43,7
71925,28.5,3.7,52.5,0.7,10
71933,1.0,15.81,1.0,0.5,10
72040,4.0,8.94,1.0,0.5,8
72052,20.5,3.61,4.99,0.12,8
72082,4.0,3.98,4.0,1.0,2
72088,4.0,4.72,7.5,1.0,2
72109,7.5,4.39,1.25,1.0,1
72112,44.5,21.59,40.0,0.91,75
72139,6.0,8.08,4.0,1.0,14
71920,1.0,3.85,31.0,0.0,1
72189,0.5,4.42,60.0,1.0,2
72198,3.0,2.15,30.74,1.0,4
72232,7.5,3.85,12.4,0.0,3
71558,3.0,4.3,5.0,0.6,5
72015,4.5,3.85,62.0,0.0,1
72237,2.0,30.11,2.0,0.75,4
72244,5.0,50.22,1.0,0.93,28
72265,27.0,18.86,35.0,0.77,35
72269,1.0,6.49,1.0,0.5,8
72291,15.0,0.0,1.0,0.57,7
72293,3.0,3.85,4.0,0.0,3
72297,2.5,5.4,3.0,0.4,5
72395,13.5,32.3,20.0,0.17,6
72406,2.0,5.4,1.5,0.67,3
72414,1.0,3.85,1.0,0.0,1
72528,39.5,95.61,40.15,0.89,63
72535,33.0,29.02,31.0,1.0,60
72557,7.5,0.0,1.0,0.17,6
72580,5.0,0.0,1.0,0.43,7
72605,10.0,6.63,1.0,0.88,17
72620,2.0,4.1,2.6,0.29,7
72624,44.0,33.81,40.0,0.14,14
49909,77.0,531.87,153.0,0.91,118
72660,798.5,0.0,385.0,0.88,191
72700,1.0,3.85,4.41,0.0,1
72713,43.5,41.86,23.0,1.0,5
72726,4.5,3.85,1.0,0.0,3
72763,3.5,39.43,3.05,0.43,7
72780,20.0,0.0,12.0,0.43,7
63529,5.0,3.85,41.0,0.0,1
72853,40.5,7.13,40.0,0.68,73
72857,17.0,3.43,15.0,0.62,8
72863,8.5,3.85,5.03,0.0,1
72874,6.5,3.97,5.3,0.8,20
72879,5.0,3.85,2.8,0.0,3
72886,53.0,17.61,37.5,0.89,44
72961,5.5,4.12,9.3,0.25,4
72965,40.0,83.67,45.0,0.5,34
72974,7.0,8.41,0.55,0.14,7
72752,12.0,12.0,10.0,1.0,10
72997,25.0,7.02,16.0,0.25,12
73033,1.0,1.93,1.0,0.75,4
73035,5.0,7.7,4.0,0.71,7
71966,2.0,5.07,1.5,0.5,4
73052,4.0,0.43,1.3,0.4,5
73055,74.0,49.56,82.65,0.98,44
73084,19.5,16.85,42.0,0.73,66
73096,2.0,11.18,0.5,0.5,6
73102,7.5,6.57,3.1,0.4,5
73178,28.0,13.0,77.0,0.14,7
73243,29.0,15.46,17.0,0.72,25
73284,15.0,3.85,15.0,0.0,2
73285,38.0,84.64,156.45,0.53,45
73298,8.0,3.3,25.0,0.25,4
45820,65.5,0.0,38.5,0.95,115
49960,11.0,11.07,11.5,1.0,21
67751,28.0,27.53,45.0,0.88,49
73424,2.0,0.0,0.5,0.43,7
73437,3.0,1.72,0.5,1.0,1
73467,7.5,5.3,36.22,0.67,3
73105,2.0,0.0,3.0,0.88,8
73522,1.0,0.0,1.25,1.0,3
73530,4.0,3.99,180.0,1.0,36
73531,7.5,14.72,48.22,0.43,7
69358,40.0,61.55,1.0,0.96,25
73606,21.0,18.1,63.0,0.62,16
73616,8.5,6.34,47.0,0.86,7
73725,7.5,3.85,12.0,0.0,3
73735,7.5,21.03,36.22,0.4,5
73745,15.0,20.69,36.22,0.5,4
73758,5.0,3.85,17.55,0.0,5
73789,37.0,1.38,57.5,0.89,18
73794,1.0,3.22,73.19,0.67,3
73830,8.5,8.51,8.5,1.0,22
73836,7.5,8.51,36.22,1.0,5
72089,115.5,11.73,22.5,0.84,170
73868,9.0,3.85,2.05,0.0,5
73885,2.5,3.85,4.0,0.0,5
73909,9.0,46.73,15.0,0.8,20
73928,7.5,20.55,36.22,0.5,4
73989,8.5,0.0,0.5,0.38,8
74004,7.0,3.85,48.22,0.0,4
74005,8.5,0.0,0.5,0.5,4
73875,17.5,3.85,23.0,0.0,1
72759,5.5,6.79,32.0,0.69,13
